StoryID,StoryText,StoryNext,StoryResult,StoryInterval,Sprite,AfterInterval,AcvUpdate,EndingTrigger
M25_17,"“좋아. 말이 통하는 군.”$“진심이야? {name}…이건 생각보다 복잡한 문제야.”$$전 솔은 당신의 의견이 마음에 들지 않는 모양이지만, 더 이상 반대를 이어나갈 생각은 없어보입니다.$$“자 그럼…”$$아이작은 어렵지 않게 재판장의 사람들에게 특별수사국의 개입을 찬성하는 여론을 이끌어냈고, 학생회장의 동의를 끝으로 재판은 흐지부지 마무리됩니다.$$""여기 무죄라는 증거가…!! 어라… 벌써 끝났어…?""$$유오수에게는 또 설명이 필요하겠군요.$$고려 호감도 -1, 연세 호감도 +1",m25_25&m25_26,고-1&연+1,0,null,-,-,0
M25_18,"“그치? 그치? {name}도 그렇게 생각하지??”$“하아… 해결할 계획은 있는 거겠지?”$$아이작은 당신의 의견이 마음에 들지 않는 모양이지만, 더 이상 반대를 이어나갈 생각은 없어보입니다.$$“그러면 이렇게 하는게…”$$전 솔은 재판장의 사람들에게 학교의 모두가 참여하는 공정한 재판의 필요성을 역설했고, 학생회장의 동의를 마지막으로 모든 사람에게 당신의 무죄를 인정 받았습니다.$$아, 아직 한 명 남았군요$$""어라… 벌써 재판 끝났어…?""$$고려 호감도 +1, 연세 호감도 -1",m25_25&m25_26,고+1&연-1,0,null,-,-,0
M25_19,"“오 화제의 주인공 납시셨구만.”$$능글능글.$샤일록의 표정을 표현하기에 그보다 적절한 단어는 없을 듯합니다.$죽상인 당신과 반대라고 하면 설명이 정확할지도 모르겠군요.$$""얼음 마법에 재능이 있을지 몰랐는걸? 혹시 사업해볼 생각 없나? 내가 투자하지. 음… 기적의 빙수집 정도면 좋겠네.""",m25_27&m25_28,-,0,null,-,-,0
M25_20,"""실패는 성공의 어머니라고는 하지만…""$$샤일록은 당신의 눈을 마주 봅니다.$얼굴의 웃음기는 이미 걷어진 상태였습니다.$$“내 파트너가 실패로 시작할 필요는 없겠지.”$$말을 끝낸 샤일록은 방법을 찾아보겠다며 어디론가 떠납니다.",m25_29,-,0,null,-,-,0
M25_21,"""허… 자신감이 넘치는데?""$$단언컨대, 방금 대답은 전혀 예상하지 못한 걸 겁니다.$저 친구는 표정 관리하는 법을 연습할 필요가 있겠군요.$$""그 정도 자신감이면 이번 재판 정도는 가뿐하겠네. 그럼 기대할게.""$$말을 끝으로 돌아선 샤일록은 유유히 사라집니다.$마지막 표정을 보건대… 걱정은 없어보입니다.$좋은 사업가는 모르겠지만, 좋은 친구는 어렵지 않을 수도 있겠군요.",m25_30,-,0,null,-,-,0
M25_22,"“반갑습니다. 변호를 맡은 염석진입니다.”$$학교에서 변호사를 배정해줄 거라더니$재판 당일이 되어서야 얼굴을 비추는군요.$$""자, 모두 정숙! 지금부터 {name}의 처벌위원회를 개회하겠습니다.""$$재판장을 맡은 학생회장이 의사봉을 세 번 내리치자 재판장에 투명한 막이 씌워집니다.$$“피고, 당신은 마법을 이용해 학생들을 다치게 했습니다. 이 사실을 인정합니까?”$$웅성웅성…$야 쟤는 왜 웅성웅성이라고 말하는거야$몰라 아는 척 하지마$$웅성거림이 장내를 가득 채웁니다.$$“정숙!!! 피고, 인정합니까? 학교에 불만이 있어 이런 일을 벌인 겁니까?”",m25_31&m25_32,-,0,null,-,-,0
M25_23,"“음음. 인정합니다.”$$한 발 늦었군요.$당신이 얘기를 꺼내려던 순간, 당신의 변호사는 순식간에 대답해버리고 말았습니다.$당신이 당황인지 황당인지 모를 것에 빠져 정신을 차리지 못하는 사이, 재판은 물흐르듯 진행됩니다.$$“불만이 없었다… 그럼 단순한 장난이었나요? 장난으로 학생들에게 그런 마법을 썼다는 겁니까?”$“우리 피고는 장난으로 그런 일을 할 사람이 아닙니다. 고의예요.”$“고의적으로 얼음 마법을 사용했다?!”$“피고는 고백 실패의 아픔을 이기지 못한 나머지… 차가운 현실을 모두에게 보여주려 했을 뿐입니다. ”",m25_33&m25_34,-,0,null,-,-,0
M25_24,"“음음. 인정합니다.”$$한 발 늦었군요.$당신이 얘기를 꺼내려던 그 순간, 당신의 변호사는 순식간에 대답해버리고 말았습니다.$표정을 보아하니… 사전에 논의된 내용은 아닌가보군요.$당신이 당황인지 황당인지 모를 것에 빠져 정신을 차리지 못하는 사이, 재판은 물흐르듯 진행됩니다.$$“학교에 불만이 있다고 학생들에게 해를 끼치다니…”$“피고도 그런 자신의 행동을 깊이 반성하고, 괴로워하고 있습니다. 여기 괴로워하는 피고의 모습을 보십쇼.”$$당신이 괴로운 모습이라는 건 재판장 내 모두가 인정할 수밖에 없었습니다.$괴로운 이유는 그들이 알고있는 것과 다를테지만 말이죠.$$“걱정마십쇼, {name}. 제가 그 고통을 끝내드리겠습니다.”$$확실히 끝내줄 것 같긴하네요.$이를테면… 당신의 인생이나 학창생활 같은거요.$$“존경하는 재판장 겸 학생회장님. 비록 피고의 죄질이 좋지 않으나 이렇게 자신의 죄를 인정하고 깊이 뉘우치고 있으니 부디 선처해주시기 바랍니다.”",m25_33&m25_35,-,0,null,-,-,0
M25_25,"“알겠습니다. 그럼 형사처벌 없이 퇴학으로 마무리를…”$“이의 있음!!”$$쾅!하는 소리와 함께 누군가 문을 박차고 강당 안으로 들어옵니다.$$“여기!! 그 자리에 있던 학생들이 쓴 {name}의 처벌을 원하지 않는다는 탄원서를 제출합니다!”$“전 솔..?! 재판장의 결계를 어떻게…”$“재판장에 수상한 결계가 있기에 그만. 아시다시피 결계 속 재판은 교칙에 없던 내용이라.”$“아이작 언더우드…”$“여기, 변호사 염석진의 자격증 위조 증빙서류입니다. 변호사 임석진의 자격증을 위조했더군요. 새로 찍은 점이 두 개지요.”$$전 솔과 아이작이 내민 서류를 받아든 학생회장의 얼굴이 구겨집니다.",m25_36&m25_37,-,0,null,-,-,0
M25_26,"“서류는 알겠습니다. 그래서… 원하는게 뭐죠?”$“제대로 된 재판을 원해요.”$“변호사도 변경해야할 것 같군.”$“제대로 된 재판이라뇨. 그게 무슨…”$$아이작은 서류들을 꺼내더니 마법으로 재판장 벽면에 크게 띄웁니다.$선도부 내부 문서와… 학생회 자료로 보이는군요.$모두 평민과 귀족 간의 갈등을 자아내는 내용이 적혀있습니다.$$“재판은 사건의 진실을 밝히고, 죄인에게 합당한 벌을 주는 일이지. 그렇지 않나 회장?”$“...그렇죠”$“이 서류들은 모두 이번 사건에 배후가 있다는 걸 증명한다. 그러니 제대로 된 재판을 하려면…”$“먼저 갈등을 부추긴 사람들에 대한 재판을 해야해요!”$$아이작과 전 솔의 발언에 강당 내부가 잠시 술렁입니다.$$“다들 느끼고 있을거다. 지금 학교는 평민과 귀족으로 편가르기를 하고 있다는거. 거기에 학생회는 유치하게 동조하고 말이지.”$“유치하다뇨?! 학교의 부당한 정책에 맞서서 학생들의 권리를 주장하는 겁니다!!!”$“똑같이 차별하거나 협박하는 방법으로?”$$학생회장의 얼굴이 또 한 번 구겨집니다. 아주 꼬깃꼬깃하네요.",m25_38&m25_39,-,0,null,-,-,0
M25_27,"“하지만 회장의 말도 일리가 있다. 최근 학교 측의 행동은 납득하기 어렵지. 그래서…특별수사국이 이 사건을 맡아 수사하는 것을 제안한다.”$“아,아이작. 그런 말은 없었잖아!”$$특별수사국이라…$한양 대륙의 은밀한 문제들을 수사하고 해결하는 특수기관이었죠?$일처리가 제법 화려한 곳이었던 걸로 기억합니다.$저번에 당신을 심문하는게 퍽 인상적이었거든요.$$“특별수사국이 개입하면 학교가 더 소란스러워질거야. 그리고 전에 마력폭탄 건에 휘말린 적도 있고... 이 이상 일을 키우면 위험해.”$“이보다 좋은 방법은 없다. 지금은 확실한 외부의 개입이 필요할 때야.”$$둘의 의견은 좁혀질 생각이 없는 것 같군요.$어떤가요? 당신의 일이기도 하니 의견을 내보는 것도 좋을 것 같습니다.",m25_40&m25_41,-,0,null,-,-,0
M25_28,"“말이 좀 통하는 군.”$“진심이야? 이건 그렇게 간단한 문제가…”$$전 솔은 당신의 의견이 마음에 들지 않는 모양이지만, 더 이상 반대를 이어나갈 생각은 없어보입니다.$$“자 그럼…”$$아이작은 어렵지 않게 재판장의 사람들에게 특별수사국의 개입을 찬성하는 여론을 이끌어냈고, 학생회장의 동의를 끝으로 재판은 흐지부지 마무리됩니다.$$“재판에서 이겼으니 동업은 물 건너간건가? 아쉽네.”$$당신의 어깨에 손을 얹은 샤일록은 눈웃음을 짓습니다.$$고려 호감도 -1, 연세 호감도 +1",m25_42&m25_43,고-1&연+1,0,null,-,-,0
M25_29,"“그래 {name}, 외부 개입에 의존하면 안 돼.”$“하아… {name}, 다른 방법을 생각해뒀길 바란다.”$$아이작은 당신의 의견이 마음에 들지 않는 모양이지만, 더 이상 반대를 이어나갈 생각은 없어보입니다.$$“그러면 이렇게 하는게…”$$전 솔은 재판장의 사람들에게 학교의 모두가 참여하는 공정한 재판의 필요성을 역설했고, 학생회장의 동의를 마지막으로 모든 사람에게 당신의 무죄를 인정 받았습니다.$$“저 친구들이 자신이 있던 이유였나? 꽤 멋지구만.”$$고려 호감도 +1, 연세 호감도 -1",m25_44&m25_45,고+1&연-1,0,null,-,-,0
M25_30,"“너 재판 받는다며?”$$그럴 줄 알았어.$눈도 말을 할 수 있다면 꼭 그런 말을 했을겁니다.$$당신, 한나에게 꽤 신뢰를 받고 있군요.$확실하게 부정적인 쪽으로요.$$팔짱을 낀 채 당신을 쳐다보는 한나에게 자초지종을 설명합니다.$$“그래 뭐… 잘 해봐”$$당신 뭐 한나한테 잘못했어요?$왜긴 왜예요. 표정만 봐도 알 수 있는데.$$유유히 가던 길을 가는 한나를 뒤로 한 채 재판장으로 향합니다.",m25_46,-,0,null,-,-,0
M25_31,"“반갑습니다. 변호를 맡은 염석진입니다.”$$학교에서 변호사를 배정해줄 거라더니$재판 당일이 되어서야 얼굴을 비추는군요.$$""자, 모두 정숙! 지금부터 {name}의 처벌위원회를 개회하겠습니다.""$$재판장을 맡은 학생회장이 의사봉을 세 번 내리치자 재판장에 투명한 막이 씌워집니다.$$“{name}, 당신은 선도부원들에게 강한 앙심을 품고 이… 이… 입에 담기도 끄,끔찍한 욕설로 모욕했습니다. 인정합니까?”$$뭐라고 한거야?$그 자리에 있었는데… 기억이 나지 않아$떠올리고싶지않아떠올리고싶지않아떠올리고싶지않아떠올리고싶지않아",m25_47m25_48,-,0,null,-,-,0
M25_32,"“선도부!! 이상을 보이는 학생들을 퇴장시키세요!!“$$학생회장의 대처 덕에 소란스러운 재판장은 간신히 안정을 찾습니다.$주변이 진정되자 다시 재판이 이어집니다.$$“대답하세요 {name}, 당신이 저지른 모욕 행위를 인정합니까?”",m25_49m25_50,-,0,null,-,-,0
M25_33,"“음음. 인정합니다.”$$한 발 늦었군요.$당신이 얘기를 꺼내려던 그 순간, 당신의 변호사는 순식간에 대답해버리고 말았습니다.$당신이 당황인지 황당인지 모를 것에 빠져 정신을 차리지 못하는 사이, 재판은 물흐르듯 진행됩니다.$$“크흠… 그 자리에 있던 학생들은 심리 치료가 없으면 일상을 유지할 수 없는 지경이라고 합니다. 이에 대해 책임감을 느끼나요?”$“그에 대한 책임감을 느끼지 못한다면 사람이 아니겠죠. 피고, 피고는 사람이죠?”",m25_51,-,0,null,-,-,0
M25_34,"“보십시오. 피고도 인정하고 있습니다. 존경하는 재판장님. 비록 피고의 죄질이 좋지 않으나 이렇게 자신의 죄를 인정하고 뉘우치고 있으니 부디 선처해주시기 바랍니다.”$“알겠습니다. 그럼 형사처벌 없이 퇴학으로 마무리를…”$“이의 있음!!”$$쾅!하는 소리와 함께 누군가 문을 박차고 강당 안으로 들어옵니다.$$“여기!! 그 자리에 있던 학생들이 쓴 {name}의 처벌을 원하지 않는다는 탄원서를 제출합니다!”$“전 솔..?! 재판장의 결계를 어떻게…”$“재판장에 수상한 결계가 있기에 그만. 아시다시피 결계 속 재판은 교칙에 없던 내용이라.”$“아이작 언더우드…”$“여기, 변호사 염석진의 자격증 위조 증빙서류입니다. 변호사 임석진의 자격증을 위조했더군요. 새로 찍은 점이 두 개지요.”$$전 솔과 아이작이 내민 서류를 받아든 학생회장의 얼굴이 구겨집니다.",m25_52m25_53,-,0,null,-,-,0
M25_35,"“서류는 알겠습니다. 그래서… 원하는게 뭐죠?”$“제대로 된 재판을 원해요.”$“변호사도 변경해야할 것 같군.”$“제대로 된 재판이라뇨. 그게 무슨…”$$아이작은 서류들을 꺼내더니 마법으로 재판장 벽면에 크게 띄웁니다.$선도부 내부 문서와… 학생회 자료로 보이는군요.$모두 평민과 귀족 간의 갈등을 자아내는 내용이 적혀있습니다.$$“재판은 사건의 진실을 밝히고, 죄인에게 합당한 벌을 주는 일이지. 그렇지 않나 회장?”$“...그렇죠”$“이 서류들은 모두 이번 사건에 배후가 있다는 걸 증명한다. 그러니 제대로 된 재판을 하려면…”$“먼저 갈등을 부추긴 사람들에 대한 재판을 해야해요!”$$아이작과 전 솔의 발언에 강당 내부가 잠시 술렁입니다.$$“다들 느끼고 있을거다. 지금 학교는 평민과 귀족으로 편가르기를 하고 있다는거. 거기에 학생회는 유치하게 동조하고 말이지.”$“유치하다뇨?! 학교의 부당한 정책에 맞서서 학생들의 권리를 주장하는 겁니다!!!”$“똑같이 차별하거나 협박하는 방법으로?”$$학생회장의 얼굴이 또 한 번 구겨집니다. 아주 꼬깃꼬깃하네요.",m25_54m25_55,-,0,null,-,-,0
M25_36,"“하지만 회장의 말도 일리가 있다. 최근 학교 측의 행동은 납득하기 어렵지. 그래서…특별수사국이 이 사건을 맡아 수사하는 것을 제안한다.”$“아, 아이작. 그런 말은 없었잖아!”$$특별수사국이라…$한양 대륙의 은밀한 문제들을 수사하고 해결하는 특수기관이었죠?$일처리가 제법 화려한 곳이었던 걸로 기억합니다.$저번에 당신을 심문하는게 퍽 인상적이었거든요.$$“특별수사국이 개입하면 학교가 더 소란스러워질거야. 그리고 전에 마력폭탄 건에 휘말린 적도 있고... 이 이상 일을 키우면 위험해.”$“이보다 좋은 방법은 없다. 지금은 확실한 외부의 개입이 필요할 때야.”$$둘의 의견은 좁혀질 생각이 없는 것 같군요.$어떤가요? 당신의 일이기도 하니 의견을 내보는 것도 좋을 것 같습니다.",m25_56m25_57,-,0,null,-,-,0
M25_37,"“말이 좀 통하는 군.”$“진심이야? 이건 그렇게 간단한 문제가…”$$전 솔은 당신의 의견이 마음에 들지 않는 모양이지만, 더 이상 반대를 이어나갈 생각은 없어보입니다.$$“자 그럼…”$$아이작은 어렵지 않게 재판장의 사람들에게 특별수사국의 개입을 찬성하는 여론을 이끌어냈고, 학생회장의 동의를 끝으로 재판은 흐지부지 마무리됩니다.$$“쳇… 재수없어”$아이작을 보고 있으니 당신에게 한 말은 아닐테지만.$한나의 말이 날아와 가슴에 비수처럼 꽂힙니다.$$“그래도… 잘됐네 축하해.”$$고려 호감도 -1, 연세 호감도 +1",m25_58m25_59,고-1&연+1,0,null,-,-,0
M25_38,"“그래 {name}, 외부 개입에 의존하면 안 돼.”$“하아… {name}, 다른 방법을 생각해뒀길 바란다.”$$아이작은 당신의 의견이 마음에 들지 않는 모양이지만, 더 이상 반대를 이어나갈 생각은 없어보입니다.$$“그러면 이렇게 하는게…”$$전 솔은 재판장의 사람들에게 학교의 모두가 참여하는 공정한 재판의 필요성을 역설했고, 학생회장의 동의를 마지막으로 모든 사람에게 당신의 무죄를 인정 받았습니다.$$“큭큭… 저 녀석. 저런 표정도 지을 줄 아네.”$$얼굴이 구겨진 아이작을 보고 웃는 한나의 모습은 마치 작은 악마 같습니다.$$“잘됐네 축하해. 나도 덕분에 좋은 구경했네.”$$고려 호감도 +1, 연세 호감도 -1",m25_58m25_60,고+1&연-1,0,null,-,-,0
M26_1,"퇴학 처분을 받을 뻔한 뒤로 일주일이 지났습니다.$그동안 참 많은 일이 있었네요.$$온갖 사고들, 그리고 전 솔과 아이작의 갈등… $그런 것들을 떠올리자니 머리가 슬슬 아파오는군요. 바람도 쐴 겸 당신은 산책을 나섭니다.$인적이 드문 건물 뒷편을 걷는데 저 멀리 아이작의 모습이 보입니다.$그런데…아이작을 둘러싸고 있는 저 우람한 몸집의 사내들은 대체 누구죠?",m26_1,-,0,null,-,-,0
M26_2,“쉬잇! 큼큼. 그런 거 아니다. 요즘 교내 분위기가 흉흉한 탓에 호위를 대동하고 다니고 있을 뿐이야.”$$아이작이 이래봬도 제국의 황자라는 걸 깜빡했군요. 누가 누굴 걱정할 처지가 아니란 말이에요.$$“마침 잘 만났군. 안 그래도 같이 의논했으면 하는 일이 있어서 말이지.”,m26_2,-,0,null,-,-,0
M26_3,"“...상대방의 속마음을 읽는 능력이라도 있는건가? 신기하군. 요즘 나와 전 솔 사이의 갈등으로 말들이 많은 것 같던데, 나도 전 솔의 입장이 이해가 안가는 건 아니다. 아카데미의 이미지가 나빠지면 학생들의 장래에 지장이 가는 건 사실이지.”$$아이작은 숨을 깊게 들이마시더니 이내 말을 이어갑니다.$$“그렇지만 바로잡아야 할 것은 이번 기회에 확실하게 바로잡아야 한다고 본다. 지금 학교와 학생회의 갈등은 내부에서 해결할 수 있는 정도를 넘어섰어. 아카데미의 명성이 실추되더라도 외부 세력의 개입으로 확실하게 끝내는 것이 지금으로선 최선이야.”",m26_3m26_4,-,0,null,-,-,0
M26_4,"“응...? 이 와중에 농담이라니, 너까지 정신줄을 놔버린 건가?”$$평소의 아이작답지 않은 과민반응입니다.$$""시간낭비만 한 것 같군. 그럼 이만.""$$아이작의 심기를 불편하게 만들어 버렸군요.$윽, 호위기사들한테서 따가운 눈총이 쏟아지는 것 같은 건 기분탓일까요?$어쨌든 살기가 느껴지는 눈빛들을 뒤로 하고 당신은 산책을 계속합니다.$그렇게 한참을 걷던 당신은 교내에 있는 정원에 당도합니다.$푸른 장미가 흐드러지게 핀 절경이 당신의 눈을 사로잡습니다.",m26_5,-,0,39,-,-,0
M26_5,"연세의 토종 품종이라고 했던가요.$춥고 건조한 기후에서도 잘 자라고 마력 때문에 푸른 빛을 띤다고 어디에서 본 것 같은…$응? 장미에 대해 언제부터 그렇게 잘 알았냐고요?$저도 순정이라는게 있어요.$이런 식으로 제 순정을 짓밟으면 그때는 마 깡패가 되는 거야!$아니 이게 아니고 잠깐, 뭐 잊은 거 없어요?",m26_6,-,0,null,-,-,0
M26_6,"마법생물학 과제가 푸른 장미에 대한 레포트 작성해오기였던 것 같습니다.$아마 내일까지였죠. 하하.$까맣게 잊고 있었던 과제가 생각난 당신은 재빨리 왔던 길을 되돌아갑니다.$전체 성적 중 무려 절반의 비중을 차지하는 과제라고요!$$어라, 그런데 저 멀리 사람 여러 명이 쓰러져 있는 것 같은데요?$가까이 다가간 당신은 그들이 부상당한 아이작 무리임을 깨닫고 소스라치게 놀랍니다.",m26_7,-,0,null,-,-,0
M26_7,"예상치 못한 상황에 눈앞이 흐려집니다.$애써 정신을 차리고 상처를 살펴보니 검 자국에, 급소만 정확히 베인 것이 보입니다.$우등생인 아이작은 물론이고 최정예 호위기사들까지 처치하다니…$범인의 검술 실력이 보통이 아닌 것만은 분명합니다.$잠깐, 방금 소리 들었어요?$흐릿하지만 분명 숨을 쉬는 소리가 들립니다.$세상에, 아이작의 의식이 아직 남아 있습니다!$조금씩이나마 눈을 뜨려고 하는 것도 보이고요. 구경할 때가 아닙니다!",m26_8m26_9,-,0,40,-,-,0
M26_8,"배에서 흐르던 피가 서서히 멎는 것이 보입니다. 숨을 가쁘게 쉬며 아이작이 당신의 팔을 부여잡습니다.$$“…솔은…”$$아이작은 말을 다 끝마치지 못하고 쓰러집니다.$분명 피는 멎은 것 처럼 보였는데…$아무래도 겉으로 보이는 상처가 다가 아닌가 봅니다.$얼른 병원에 보내야겠어요!$$“꺄아악 피다 피!”$“뭐야…쟤 아이작 아니야?!”$$충격적인 광경을 지나치지 못하고 사람들이 하나 둘 아이작 주변으로 모여들기 시작합니다.$$“우등생인 아이작에 최정예 호위기사들까지 처치하다니...범인은 분명 여러 명이야.”$“여러 명이었다면 소란스러워서 금방 들통났을 텐데? 한 명이 분명해.”$“이것 봐! 정확히 급소만 공격을…!”$“이 정도의 검술 실력자는 단 한 명밖에 없지.”$“그래, 단 한명. 그건 바로…”$“고려의…”",m26_10,-,0,null,-,-,0
M26_9,머쓱해하던 사람들은 이내 뿔뿔이 흩어집니다.$전 솔과 아이작의 다툼이 생각보다 많은 사람들에게 알려진 게 분명합니다.$이 둘이 그래도 공공의 적 앞에선 언제나 한 편이라는 걸 다들 알기나 할까요.,m26_11,-,0,null,-,-,0
M26_10,"며칠 뒤, 아이작이 의식을 회복했다는 소식이 들려옵니다.$그건 그런대로 좋은 소식이군요. 그럼 나쁜 소식도 있냐고요?$당신에게 당면한 더 시급한 문제가 있잖아요.$요즘 들어 사람들이 묘하게 당신을 피해다니는 것 같지 않아요?$$""쟤, 아이작 습격사건 때 전 솔을 변호했다지?""$""안 그래도 학생회한테 해를 끼쳐서 처벌위원회까지 열렸었다며.”$$이 정도면 당신은 아무래도 안 좋은 일에 휘말리는 취미가 있는 것 같군요.",m26_12,-,0,null,-,-,0
M26_11,"하필이면 인적이 드문 곳이라 누군가에게 도움을 청할 수도 없습니다.$어떻게든 응급처치를 해 보기 위해 아이작에게 달려갑니다.$$""...""$$이럴수가 피를 너무 흘린 탓일까요.$아무리 불러도 아이작은 반응이 없습니다.$더 시간을 지체할 순 없겠군요. 당신은 아이작을 업고 양호실로 달려갑니다.",m26_13,-,0,null,-,-,0
M26_12,아이작이 양호실로 이동한지 1시간도 되지 않았지만 벌써 교내는 떠들썩합니다.$다른 사람도 아닌 아이작이 습격당했기 때문이겠죠.$분명 지금까지 있어왔던 그 어떤 사건들보다도 큰 파장을 불러올 것이 분명합니다.$당신은 어느새 과방에서 다른 이들과 함께 있습니다.$$“아이작 어떡해.. 얘들아 우리 이러고 있을때가 아니야. 지금이라도 병문안을 가봐야 하지 않겠어?”$$유오수가 울먹거리며 외치자 한나가 아니꼽다는 듯 쏘아붙입니다.$$“연세 학생들이 양호실에서 진을 치고 있는거 못봤어? 이미 넘치는 관심을 받고 계시다고.”$$이재희가 둘 사이에 끼어들더니 말합니다.$$“자자 우리끼리 싸우지 마시고… 혹시 다들 범인이라고 의심가는 사람이 있나?”,m26_14,-,0,null,-,-,0
M26_13,당신 뿐만 아니라 다른 사람들도 뭔가 불편한지 말을 꺼내지 않습니다.$몇 초간의 침묵을 깨고 이재희가 말합니다.$$“솔직히 나는 의심가는 사람이 한 명 있어서 말이지… 전 솔”,m26_15,-,0,null,-,-,0
M26_14,"“워워 진정해. 나도 전 솔을 진심으로 의심하는 건 아니니까. 그런데 말이야… 이 사단이 났는데, 다른 사람들도 충분히 전 솔을 의심할 수 있지 않을까? 가뜩이나 둘은 평소에도 자주 부딪혔으니까 말이지…”$$이재희는 당신에게 물을 한 잔 건네며 말을 이어갑니다.$$“만약 전 솔이 범인이 아니더라도, 곤란한 상황에 처하게 될 가능성이 높아. 조만간에 한번 만나보는게 어때?”$$뭐가 됐던 간에 일단은 전 솔을 만나러 가봐야겠습니다.",m26_16,-,0,null,-,-,0
M26_15,아무리 찾아도 전 솔이 보이질 않네요. 보통 회의실이나 체단실 둘 중 한곳에는 있는데…$$“...고려 걔 지금 조사받고 있는 거 알아?”$“뭐야뭐야 그럼 진짜 걔가 공격한 거래?”$“그래.. 그러니까 오늘 아침에 수사국 위원들이 들이닥친 거겠지.”$$다들 이름은 말하지 않지만 주어가 확실하군요.,m26_17,-,0,null,-,-,0
M26_16,"수사받으면서 무슨 일이 생기는건 아니겠죠..?$이를테면 고문이라던가…$조만간에 빨리 전 솔을 만나봐야겠습니다.$그나저나, 교내 분위기가 더욱 흉흉해져서 그냥 만나도 괜찮을지 모르겠습니다.",m26_18,-,0,null,-,-,0
M26_17,"휘릭-!$$음, 뭐죠?$뒤돌아봐도 아무도 없습니다. 날쌔기도 하군요.$이와중에 뭔가 이상하게 갉아먹힌 나뭇잎 하나가 당신의 눈에 들어옵니다.$글씨 모양으로 갉아먹힌 것 같은데… 폐휴지함?!",m26_19,-,0,41,-,-,0
M26_18,잠시만요. 생각해보니 학교 지하 계단 밑에는 폐휴지 창고가 하나 있습니다.$의외로 모르는 사람들이 많은 곳이죠. 이건 신호입니다!,m26_20&m26_21,-,0,null,-,-,0
M26_19,"윽 꼭 여기서 만나야 했을까요…$좁아터진 데다가 곰팡이 냄새가 진동합니다.$서서히 상자더미 사이에 앉아있는 누군가의 형체가 보입니다.$$“역시, 너라면 내 신호를 알아차릴 줄 알았어. 하필 이런 곳으로 불러내서 미안해. 알다시피 요즘 사방이 보는 눈 투성이여서 말이지.”$$아, 전 솔 이었군요.$하긴, 섣불리 밝은 곳에서 만났다가는 분명 또 이상한 소문이 돌았을 겁니다.",m26_22,-,0,null,-,34#+1,0
M26_20,"“그래 아이작이 쓰러지기 직전에 같이 있던 사람이 너였지?”$$아이작 이야기를 하는 전 솔의 표정이 꽤나 침울합니다.$$""요즘 일어난 일들, 타이밍이 절묘해도 너무 절묘해. 마치 이번 습격사건으로 크게 한방 터트리려는 것 같아. 어쩌면 아이작과 나의 사이를 잘 아는 주변 누군가의 짓일수도…""$$이제는 주변 사람들까지 믿을 수 없다니 어쩌다 이렇게 된 걸까요.$$갑자기 전 솔이 허리춤에서 칼을 뽑습니다.",m26_23,-,0,null,-,-,0
M26_21,"""으응? 야, 정신차려!! 너한테 주려고 꺼낸 거야. 그래도 너 덕에 간만에 웃는다!""$$전솔이 유연한 손놀림으로 검을 휘릭 돌려 건네줍니다.$$“자 받아 선물이야. 솔직히 날 만나는게 좀 꺼려지기도 했을 텐데… 그래도 믿고 이렇게 만나줘서 고맙다고!”$$자세히 보니 그리 길진 않은 목검이군요. 손잡이에는 한자로 무언가 써져 있고, 칼날에는 알 수 없는 문자가 잔뜩 새겨져 있습니다.$$“이건 사인검 이라고 해. 우리 가문에서 대대로 내려오는 가보 중 하나지.”",m26_24,-,0,42,-,-,0
M26_22,"“소중한 친구한테는 그만큼 나에게도 소중한 걸 줘야하지 않겠어?”$$전 솔이 배시시 웃으며 말합니다.$하긴, 어쩌면 전 솔은 당신이 찾아오지 않을 거라 생각했을지도 모릅니다.$요즘 전 솔에 대한 여론이 나빠졌으니 말이죠.$왠지 여기서 시간을 더 끌다간 누군가에게 발각될 것 같군요.$이를테면 청소직원이라던가… $당신은 전 솔과 헤어진 뒤 급히 폐휴지함을 빠져나옵니다.",m26_25,-,0,null,-,-,0
M26_23,"누가 보냈는지도 모르는 신호를 꼭 따라가야 할까요?$그러다 진짜로 해코지당하면 어쩌려구요!$기묘한 나뭇잎을 애써 못본 척 하며 빠르게 발걸음을 옮깁니다.$찝찝한 느낌에 손을 보니 이런, 흙과 끈적한 것들이 묻어 있습니다. 잎을 만졌기 때문이겠죠.$$화장실에서 손을 씻던 당신은 뭔가 위화감이 느껴집니다.$고개를 들어야 하나 말아야 하나 고민하던 중… 갑자기 뒷통수가 울리는 느낌과 함께 눈앞이 까매집니다.",m26_26,-,0,null,-,-,0
